"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"Hola @labrujaecuador me podrian complacer  con la canci<f3>n  #MiTesoro de @zionylennoxpr @mxkthy @oval_sound   gracias <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><U+2764>",FALSE,0,NA,"10/07/2017 23:32",FALSE,NA,"8,84556E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","dayanataly94",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador me podrian complacer  con la canci<f3>n  MiTesoro de zionylennoxpr mxkthy ovalound   gracias dUAUBCedUBEUBU>","Holalabrujaecuadormepodriancomplacerconlacanci<f3>nMiTesorodezionylennoxprmxkthyovaloundgraciasdUAUBCedUBEUBU>",4920,86,1203,373,"Quito, Ecuador",0.230563002680965,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador me podrian complacer  con la canci<f3>n  #NiReggaetonNiRock de @GenaroMeCachas @KiaveNove gracias",FALSE,1,NA,"13/07/2017 21:40",FALSE,NA,"8,85615E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Anagabrielanue5",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador me podrian complacer  con la canci<f3>n  NiReggaetonNiRock de GenaroMeCachas KiaveNove gracias","Holalabrujaecuadormepodriancomplacerconlacanci<f3>nNiReggaetonNiRockdeGenaroMeCachasKiaveNovegracias",5845,59,235,184,"Quito,ecuador",0.320652173913043,"QUITO,ECUADOR",17,0
"RT @dayanataly94: Hola @labrujaecuador me podrian complacer con la canci<f3>n #QuedateConmigo d @jesusmiranda 
@ArtistGrup
@pvillalobosm
@chyn<U+0085>",FALSE,0,NA,"12/07/2017 1:21",FALSE,NA,"8,84946E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","chynomiranda_ec",1,TRUE,FALSE,NA,NA,"Hola labrujaecuador me podrian complacer con la canci<f3>n QuedateConmigo d jesusmiranda 
ArtistGrup
pvillalobosm
chyn<U+0085>","Holalabrujaecuadormepodriancomplacerconlacanci<f3>nQuedateConmigodjesusmirandaArtistGruppvillalobosmchyn<U+0085>",1384,180,590,303,"Quito, Ecuador",0.594059405940594,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador me podrian complacer con la canci<f3>n #QuedateConmigo d @jesusmiranda 
@ArtistGrup
@pvillalobosm
@chynomiranda_ec gracias",FALSE,0,NA,"09/07/2017 16:37",FALSE,NA,"8,84089E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","dayanataly94",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador me podrian complacer con la canci<f3>n QuedateConmigo d jesusmiranda 
ArtistGrup
pvillalobosm
chynomirandac gracias","Holalabrujaecuadormepodriancomplacerconlacanci<f3>nQuedateConmigodjesusmirandaArtistGruppvillalobosmchynomirandacgracias",4920,86,1203,373,"Quito, Ecuador",0.230563002680965,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador me podr<ed>an complacer con #Ven de @PabloJaraEc <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BE><ed><U+00B4><U+0097> gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #Sue<f1>aCantaAma",FALSE,0,NA,"12/07/2017 16:39",FALSE,NA,"8,85177E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Joan_SuRa",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador me podr<ed>an complacer con Ven de PabloJaraEc dUAUBDedUBUedUAUBDedUBUEedUAUBEedUBUgracias dUAUBDedUBUSue<f1>aCantaAma","Holalabrujaecuadormepodr<ed>ancomplacerconVendePabloJaraEcdUAUBDedUBUedUAUBDedUBUEedUAUBEedUBUgraciasdUAUBDedUBUSue<f1>aCantaAma",37484,1134,32301,1427,"Gye-Ecuador<U+0095>DVICIOlandiaXXIV",0.794674141555711,"GYE-ECUADOR<U+0095>DVICIOLANDIAXXIV",9,0
"Hola @labrujaecuador  me pueden complacer con #FelicesLos4 de @maluma que tengan un buen fin de semana<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,"14/07/2017 18:18",FALSE,NA,"8,85927E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","ZullySuarez12",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con FelicesLos de maluma que tengan un buen fin de semanadUAUBDedUBUD>","HolalabrujaecuadormepuedencomplacerconFelicesLosdemalumaquetenganunbuenfindesemanadUAUBDedUBUD>",5234,90,438,139,NA,0.647482014388489,NA,25,0
"Hola @labrujaecuador  me pueden complacer con la canci<f2>n @DANIELPAEZMusic  #MeQuedoContigo <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> gracias",FALSE,0,NA,"12/07/2017 15:17",FALSE,NA,"8,85156E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","PaulinaH96",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con la canci<f2>n DANIELPAEZMusic  MeQuedoContigo dUAUBDedUBUDedUAUBDedUBUDgracias","Holalabrujaecuadormepuedencomplacerconlacanci<f2>nDANIELPAEZMusicMeQuedoContigodUAUBDedUBUDedUAUBDedUBUDgracias",185,124,18,617,"Ecuador",0.20097244732577,"ECUADOR",25,0
"Hola @labrujaecuador  me pueden complacer con la canci<f2>n de @DANIELPAEZMusic  #Cobarde<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> gracias",FALSE,0,NA,"12/07/2017 16:38",FALSE,NA,"8,85177E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","PaulinaH96",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con la canci<f2>n de DANIELPAEZMusic  CobardedUAUBDedUBUDedUAUBDedUBUDgracias","Holalabrujaecuadormepuedencomplacerconlacanci<f2>ndeDANIELPAEZMusicCobardedUAUBDedUBUDedUAUBDedUBUDgracias",185,124,18,617,"Ecuador",0.20097244732577,"ECUADOR",25,0
"RT @KattyAndrade3: Hola @labrujaecuador   me pueden complacer con la canci<f2>n de mi precioso @DANIELPAEZMusic  #MeQuedoContigo <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> gracias",FALSE,0,NA,"12/07/2017 18:46",FALSE,NA,"8,85209E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","majotheprinces",1,TRUE,FALSE,NA,NA,"Hola labrujaecuador   me pueden complacer con la canci<f2>n de mi precioso DANIELPAEZMusic  MeQuedoContigo dUAUBEedUBUedUAUBEedUBUedUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUDgracias","Holalabrujaecuadormepuedencomplacerconlacanci<f2>ndemipreciosoDANIELPAEZMusicMeQuedoContigodUAUBEedUBUedUAUBEedUBUedUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUDgracias",4836,125,7326,484,"Ecuador",0.258264462809917,"ECUADOR",25,0
"RT @Michuw1: Hola @labrujaecuador  me pueden complacer con la canci<f3>n #Ven de @PabloJaraEc gracias... <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> @TeamPJaraUIO",FALSE,0,NA,"11/07/2017 23:13",FALSE,NA,"8,84913E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","TeamPJaraUIO",2,TRUE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con la canci<f3>n Ven de PabloJaraEc graciasdUAUBDedUBUAedUAUBCedUBEUBTeamPJaraUIO","Holalabrujaecuadormepuedencomplacerconlacanci<f3>nVendePabloJaraEcgraciasdUAUBDedUBUAedUAUBCedUBEUBTeamPJaraUIO",808,26,748,104,"Quito, Ecuador",0.25,"QUITO, ECUADOR",17,0
"RT @cristinadia1987: Hola @labrujaecuador  me pueden complacer con la canci<f3>n #Ven de @PabloJaraEc @TeamPJaraUIO Gracias",FALSE,0,NA,"11/07/2017 23:13",FALSE,NA,"8,84913E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","TeamPJaraUIO",2,TRUE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con la canci<f3>n Ven de PabloJaraEc TeamPJaraUIO Gracias","Holalabrujaecuadormepuedencomplacerconlacanci<f3>nVendePabloJaraEcTeamPJaraUIOGracias",808,26,748,104,"Quito, Ecuador",0.25,"QUITO, ECUADOR",17,0
"RT @gabycris19: Hola @labrujaecuador  me pueden complacer con #Ven de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias..",FALSE,0,NA,"11/07/2017 21:54",FALSE,NA,"8,84894E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","TeamPJaraUIO",1,TRUE,FALSE,NA,NA,"Hola labrujaecuador  me pueden complacer con Ven de PabloJaraEc TeamPJaraUIO  dUAUBDedUBUAuchas gracias","HolalabrujaecuadormepuedencomplacerconVendePabloJaraEcTeamPJaraUIOdUAUBDedUBUAuchasgracias",808,26,748,104,"Quito, Ecuador",0.25,"QUITO, ECUADOR",17,0
"hola @labrujaecuador me pueden complacr con  #Ven de @PabloJaraEc gracias #Sue<f1>aCantaAma  <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,1,NA,"13/07/2017 13:43",FALSE,NA,"8,85495E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","Michuw1",0,FALSE,FALSE,NA,NA,"hola labrujaecuador me pueden complacr con  Ven de PabloJaraEc gracias Sue<f1>aCantaAma  dUAUBEedUBUedUAUBEedUBU>","holalabrujaecuadormepuedencomplacrconVendePabloJaraEcgraciasSue<f1>aCantaAmadUAUBEedUBUedUAUBEedUBU>",3813,154,2412,466,"quito, Ecuador",0.330472103004292,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador m podrian  complacer con #NiReggaet<f3>nNiRock de @GenaroMeCachas un saludo para el club de fans @GenaroFanClubEc gracias",FALSE,1,NA,"11/07/2017 22:49",FALSE,NA,"8,84908E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","dayanataly94",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador m podrian  complacer con NiReggaet<f3>nNiRock de GenaroMeCachas un saludo para el club de fans GenaroFanClubEc gracias","HolalabrujaecuadormpodriancomplacerconNiReggaet<f3>nNiRockdeGenaroMeCachasunsaludoparaelclubdefansGenaroFanClubEcgracias",4920,86,1203,373,"Quito, Ecuador",0.230563002680965,"QUITO, ECUADOR",17,0
"RT @dayanataly94: Hola @labrujaecuador m pueden complacer  con la canci<f3>n  #NiReggaetonNiRock d @GenaroMeCachas @KiaveNove un saludo para e<U+0085>",FALSE,0,NA,"13/07/2017 22:10",FALSE,NA,"8,85622E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","GenaroFanClubEc",2,TRUE,FALSE,NA,NA,"Hola labrujaecuador m pueden complacer  con la canci<f3>n  NiReggaetonNiRock d GenaroMeCachas KiaveNove un saludo para e<U+0085>","Holalabrujaecuadormpuedencomplacerconlacanci<f3>nNiReggaetonNiRockdGenaroMeCachasKiaveNoveunsaludoparae<U+0085>",85,51,129,476,NA,0.107142857142857,NA,25,0
"Hola @labrujaecuador m pueden complacer  con la canci<f3>n  #NiReggaetonNiRock d @GenaroMeCachas @KiaveNove un saludo para el @GenaroFanClubEc",FALSE,3,NA,"13/07/2017 18:27",FALSE,NA,"8,85566E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","dayanataly94",2,FALSE,FALSE,NA,NA,"Hola labrujaecuador m pueden complacer  con la canci<f3>n  NiReggaetonNiRock d GenaroMeCachas KiaveNove un saludo para el GenaroFanClubEc","Holalabrujaecuadormpuedencomplacerconlacanci<f3>nNiReggaetonNiRockdGenaroMeCachasKiaveNoveunsaludoparaelGenaroFanClubEc",4920,86,1203,373,"Quito, Ecuador",0.230563002680965,"QUITO, ECUADOR",17,0
"hola @labrujaecuador nos complacen con #QuedateConmigo de @jesusmiranda gracias!!! <U+2764>
@ArtistGrup @UniversalMusicE @pvillalobosm",FALSE,0,NA,"18/07/2017 0:07",FALSE,NA,"8,87101E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","chynomiranda_ec",0,FALSE,FALSE,NA,NA,"hola labrujaecuador nos complacen con QuedateConmigo de jesusmiranda graciasArtistGrup UniversalMusicE pvillalobosm","holalabrujaecuadornoscomplacenconQuedateConmigodejesusmirandagraciasArtistGrupUniversalMusicEpvillalobosm",1384,180,590,303,"Quito, Ecuador",0.594059405940594,"QUITO, ECUADOR",17,0
"hola @labrujaecuador nos complacen con #QuedateConmigo de @jesusmiranda gracias!!! 
@ArtistGrup @UniversalMusicE @pvillalobosm <U+2764>",FALSE,0,NA,"18/07/2017 0:07",FALSE,NA,"8,87101E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","chynomiranda_ec",0,FALSE,FALSE,NA,NA,"hola labrujaecuador nos complacen con QuedateConmigo de jesusmiranda gracias
ArtistGrup UniversalMusicE pvillalobosm >","holalabrujaecuadornoscomplacenconQuedateConmigodejesusmirandagraciasArtistGrupUniversalMusicEpvillalobosm>",1384,180,590,303,"Quito, Ecuador",0.594059405940594,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador nos gustaria escuchar el nuevo exito #MeGustas de @KEVINROLDAN @KingRecords8  muchas gracias  Saludos @krfansecua <U+270C>",FALSE,0,NA,"07/07/2017 12:00",FALSE,NA,"8,83295E+17",NA,"<a href=\http://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite</a>""","mishell_usca",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador nos gustaria escuchar el nuevo exito MeGustas de KEVINROLDAN KingRecords  muchas gracias  Saludos krfansecua C>","HolalabrujaecuadornosgustariaescucharelnuevoexitoMeGustasdeKEVINROLDANKingRecordsmuchasgraciasSaludoskrfansecuaC>",1594,37,35,222,NA,0.166666666666667,NA,25,0
"RT @maryvale051214: Hola @labrujaecuador  porfa podr<ed>an poner #HeyDJ de @CNCOmusic y env<ed>en un saludo al mejor fandom @CNCOEcuadorVIP graci<U+0085>",FALSE,0,NA,"04/07/2017 5:02",FALSE,NA,"8,82102E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","jessi_becquer",3,TRUE,FALSE,NA,NA,"Hola labrujaecuador  porfa podr<ed>an poner HeyDJ de CNCOmusic y env<ed>en un saludo al mejor fandom CNCOEcuadorVIP graci<U+0085>","Holalabrujaecuadorporfapodr<ed>anponerHeyDJdeCNCOmusicyenv<ed>enunsaludoalmejorfandomCNCOEcuadorVIPgraci<U+0085>",12145,280,3414,167,NA,1.67664670658683,NA,25,0
"Hola @labrujaecuador  porfa podr<ed>an poner #HeyDJ de @CNCOmusic y env<ed>en un saludo al mejor fandom @CNCOEcuadorVIP gracias <U+2764><U+2764>",FALSE,3,NA,"04/07/2017 1:23",FALSE,NA,"8,82047E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","maryvale051214",3,FALSE,FALSE,NA,NA,"Hola labrujaecuador  porfa podr<ed>an poner HeyDJ de CNCOmusic y env<ed>en un saludo al mejor fandom CNCOEcuadorVIP gracias U>","Holalabrujaecuadorporfapodr<ed>anponerHeyDJdeCNCOmusicyenv<ed>enunsaludoalmejorfandomCNCOEcuadorVIPgraciasU>",10424,217,4457,522,"Quito, Ecuador",0.415708812260536,"QUITO, ECUADOR",17,0
"Hola  @labrujaecuador   pueden poner #911 de @feid ft @nacholacriatura gracias @FeidFcEcuador   <U+2665>",FALSE,0,NA,"29/06/2017 15:00",FALSE,NA,"8,80441E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Mariu995",0,FALSE,FALSE,NA,NA,"Hola  labrujaecuador   pueden poner  de feid ft nacholacriatura gracias FeidFcEcuador   >","HolalabrujaecuadorpuedenponerdefeidftnacholacriaturagraciasFeidFcEcuador>",11860,725,40597,2442,"Ecuador <U+2665>",0.296887796887797,"ECUADOR <U+2665>",25,0
"Hola @labrujaecuador pueden poner #Devu<e9>lvemeElCoraz<f3>n de @SebastianYatra porfavor@SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE",FALSE,1,NA,"06/07/2017 22:50",FALSE,NA,"8,83096E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","alejandra_9_8",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador pueden poner Devu<e9>lvemeElCoraz<f3>n de SebastianYatra porfavorSebastianYatraE GomiTwiin andradedirak UniversalMusicE","HolalabrujaecuadorpuedenponerDevu<e9>lvemeElCoraz<f3>ndeSebastianYatraporfavorSebastianYatraEGomiTwiinandradedirakUniversalMusicE",6530,945,1682,2536,NA,0.372634069400631,NA,25,0
"Hola @labrujaecuador pueden poner #Devu<e9>lvemeElCoraz<f3>n d @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE",FALSE,0,NA,"19/07/2017 21:18",FALSE,NA,"8,87784E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Carolina_Chila",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador pueden poner Devu<e9>lvemeElCoraz<f3>n d SebastianYatra porfavor SebastianYatraE GomiTwiin andradedirak UniversalMusicE","HolalabrujaecuadorpuedenponerDevu<e9>lvemeElCoraz<f3>ndSebastianYatraporfavorSebastianYatraEGomiTwiinandradedirakUniversalMusicE",12047,160,845,194,"Manta, Ecuador",0.824742268041237,"MANTA, ECUADOR",13,0
"Hola @labrujaecuador pueden poner #Devu<e9>lvemeElCoraz<f3>n @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE",FALSE,0,NA,"17/07/2017 22:34",FALSE,NA,"8,87078E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","alejandra_9_8",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador pueden poner Devu<e9>lvemeElCoraz<f3>n SebastianYatra porfavor SebastianYatraE GomiTwiin andradedirak UniversalMusicE","HolalabrujaecuadorpuedenponerDevu<e9>lvemeElCoraz<f3>nSebastianYatraporfavorSebastianYatraEGomiTwiinandradedirakUniversalMusicE",6530,945,1682,2536,NA,0.372634069400631,NA,25,0
"Hola @labrujaecuador puede poner #Devu<e9>lvemeElCoraz<f3>n d @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE",FALSE,0,NA,"14/07/2017 21:29",FALSE,NA,"8,85975E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","jjmor8",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador puede poner Devu<e9>lvemeElCoraz<f3>n d SebastianYatra porfavor SebastianYatraE GomiTwiin andradedirak UniversalMusicE","HolalabrujaecuadorpuedeponerDevu<e9>lvemeElCoraz<f3>ndSebastianYatraporfavorSebastianYatraEGomiTwiinandradedirakUniversalMusicE",3717,82,189,194,NA,0.422680412371134,NA,25,0
"Hola @labrujaecuador  quisiera escuchar #Ven de @PabloJaraEc <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>Yo ser<e9> la tinta y t<fa> mi hoja de papel<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #Sue<f1>aCantaAma @TeamPabloJaraG",FALSE,2,NA,"12/07/2017 21:07",FALSE,NA,"8,85244E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Yorlylu",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  quisiera escuchar Ven de PabloJaraEc dUAUBCedUBEUBo ser<e9> la tinta y t<fa> mi hoja de papeldUAUBCedUBEUBSue<f1>aCantaAma TeamPabloJaraG","HolalabrujaecuadorquisieraescucharVendePabloJaraEcdUAUBCedUBEUBoser<e9>latintayt<fa>mihojadepapeldUAUBCedUBEUBSue<f1>aCantaAmaTeamPabloJaraG",9233,239,105,391,"Ecuador",0.611253196930946,"ECUADOR",25,0
"Hola @labrujaecuador  @solbets me pueden complacer con #Ven de @PabloJaraEc   <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> muchas gracias.. #Sue<f1>aCantaAma",FALSE,1,NA,"12/07/2017 22:29",FALSE,NA,"8,85265E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Michuw1",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  solbets me pueden complacer con Ven de PabloJaraEc   dUAUBDedUBUAmuchas gracias Sue<f1>aCantaAma","HolalabrujaecuadorsolbetsmepuedencomplacerconVendePabloJaraEcdUAUBDedUBUAmuchasgraciasSue<f1>aCantaAma",3813,154,2412,466,"quito, Ecuador",0.330472103004292,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador  @takashijakome me pueden complacer con #Ven  <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias",FALSE,0,NA,"03/07/2017 22:46",FALSE,NA,"8,82008E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Michuw1",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador  takashijakome me pueden complacer con Ven  dUAUBCedUBEUBedUAUBCedUBEUAde PabloJaraEc TeamPJaraUIO  dUAUBDedUBUAuchas gracias","HolalabrujaecuadortakashijakomemepuedencomplacerconVendUAUBCedUBEUBedUAUBCedUBEUAdePabloJaraEcTeamPJaraUIOdUAUBDedUBUAuchasgracias",3813,154,2412,466,"quito, Ecuador",0.330472103004292,"QUITO, ECUADOR",17,0
"Hola @labrujaecuador un  saludo  para @GenaroMeCachas de su club  de  fans #Cachers  lo  amamooos <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiReggaet<f3>nNiRock <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>@KiaveNove",FALSE,0,NA,"10/07/2017 15:05",FALSE,NA,"8,84428E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Anagabrielanue5",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador un  saludo  para GenaroMeCachas de su club  de  fans Cachers  lo  amamooos dUAUBCedUBEUBescuchen NiReggaet<f3>nNiRock dUAUBCedUBEUBiaveNove","HolalabrujaecuadorunsaludoparaGenaroMeCachasdesuclubdefansCachersloamamooosdUAUBCedUBEUBescuchenNiReggaet<f3>nNiRockdUAUBCedUBEUBiaveNove",5845,59,235,184,"Quito,ecuador",0.320652173913043,"QUITO,ECUADOR",17,0
"RT @Anagabrielanue5: Hola @labrujaecuador un  saludo  para @GenaroMeCachas de  su  club de fans #Cachers  lo  amamooos <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiRegga<U+0085>",FALSE,0,NA,"10/07/2017 18:06",FALSE,NA,"8,84474E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","GenaroFanClubEc",3,TRUE,FALSE,NA,NA,"Hola labrujaecuador un  saludo  para GenaroMeCachas de  su  club de fans Cachers  lo  amamooos dUAUBDedUBUDedUAUBCedUBEUBescuchen NiRegga<U+0085>","HolalabrujaecuadorunsaludoparaGenaroMeCachasdesuclubdefansCachersloamamooosdUAUBDedUBUDedUAUBCedUBEUBescuchenNiRegga<U+0085>",85,51,129,476,NA,0.107142857142857,NA,25,0
"Hola @labrujaecuador un saludo  para GenaroMeCachas de su club de fans #Cachers  lo  amamooos <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiReggaet<f3>nNiRock <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>",FALSE,0,NA,"10/07/2017 15:11",FALSE,NA,"8,8443E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Anagabrielanue5",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador un saludo  para GenaroMeCachas de su club de fans Cachers  lo  amamooos dUAUBDedUBUDedUAUBCedUBEUBescuchen NiReggaet<f3>nNiRock dUAUBCedUBEUB>","HolalabrujaecuadorunsaludoparaGenaroMeCachasdesuclubdefansCachersloamamooosdUAUBDedUBUDedUAUBCedUBEUBescuchenNiReggaet<f3>nNiRockdUAUBCedUBEUB>",5845,59,235,184,"Quito,ecuador",0.320652173913043,"QUITO,ECUADOR",17,0
"Hola @labrujaecuador un saludo  para GenaroMeCachas de  su club de fans #Cachers  lo  amamooos <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> escuchen #NiReggaet<f3>nNiRock <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>@KiaveNove",FALSE,0,NA,"10/07/2017 15:15",FALSE,NA,"8,84431E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Anagabrielanue5",0,FALSE,FALSE,NA,NA,"Hola labrujaecuador un saludo  para GenaroMeCachas de  su club de fans Cachers  lo  amamooos dUAUBDedUBUDedUAUBCedUBEUBescuchen NiReggaet<f3>nNiRock dUAUBCedUBEUBiaveNove","HolalabrujaecuadorunsaludoparaGenaroMeCachasdesuclubdefansCachersloamamooosdUAUBDedUBUDedUAUBCedUBEUBescuchenNiReggaet<f3>nNiRockdUAUBCedUBEUBiaveNove",5845,59,235,184,"Quito,ecuador",0.320652173913043,"QUITO,ECUADOR",17,0
