"text","polaridadSVM"
"Buenos tardes @LaOtraRadioec me podr<ed>an complacer con la canci<f3>n #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E> de @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !",1
"Buscamos motorizado para repartici<f3>n de comida, comunicarse. 0988769943, 0988607141, 045063901.",0
"Busco para Taxi amarillo, que viva al norte. 0980393301, 2120768.",0
"Cajera polifuncional solicito con conocimiento en facturaci<f3>n. Victor Emilio Estrada 1124 y Laureles.",0
"Cajero polifuncional, parrillero con experiencia. Presentarse desde  16H00, V<ed>a Samborond<f3>n, C. C. La Torre, Local La Brasa de Cucurucho.",0
"Camioneta doble cabina, trabajar Sociedad Pallatanga, Riombamba. Graduado Turismo. 099-4437034.",0
"#C<c1>NCER Es importante que est<e9>s abierto a nuevas v<ed>as de ingresos, pues precisamente necesitar<e1>s dinero. Invierte en ti mismo.",0
"#Cancer Hoy algunos momentos algo emocionales vivir<e1>s en el hogar q te cambiaran el estado de <e1>nimo, debes saber afrontarlo",0
"#Cancer Hoy algunos momentos algo emocionales vivir<e1>s en el hogar q te cambiaran el estado de <e1>nimo, debes saber afrontarlo...",0
"#Cancer Hoy cuida de tu salud y evita los excesos, si fumas es buen momento de que lo dejes ya que sus consecuencias..",0
"#Cancer Hoy cuida de tu salud y evita los excesos, si fumas es buen momento de que lo dejes ya que sus consecuencias.",0
"#Cancer Hoy debes dejar de pensar que siempre t<fa> tienes que sacrificarte por los dem<e1>s, es momento de que pienses en ti..",0
"#Cancer Hoy debes dejar de pensar que siempre t<fa> tienes que sacrificarte por los dem<e1>s, es momento de que pienses en ti.",0
"#Cancer Hoy es d<ed>a para que te lo dediques a engre<ed>rte y descansar, realiza esas cosas que tanto deseas",0
"#Cancer Hoy es d<ed>a para que te lo dediques a engre<ed>rte y descansar, realiza esas cosas que tanto deseas.",0
"#Cancer Hoy estar<e1>s cerca de una persona que har<e1> que tengas ganas de mejorar tu estilo de vida y cambiar tu actitud.",0
"#Cancer Hoy le pondr<e1>s a todo lo que realices un toque especial que har<e1> que las personas vean tu gran creatividad",0
"#Cancer Hoy le pondr<e1>s a todo lo que realices un toque especial que har<e1> que las personas vean tu gran creatividad...",0
"#Cancer Hoy no hagas muchos planes ya que podr<ed>an no resultar, es mejor que dejes que las cosas pasen por si solas..",0
"#Cancer Hoy no hagas muchos planes ya que podr<ed>an no resultar, es mejor que dejes que las cosas pasen por si solas...",0
"#Cancer Hoy no pelees con tus amigos por tonteras, aprende a darte cuenta que cada persona puede pensar diferente a la otra",0
"#Cancer Hoy no pelees con tus amigos por tonteras, aprende a darte cuenta que cada persona puede pensar diferente a la otra.",0
"#Cancer Hoy querr<e1>s mostrar lo mejor d ti en el trabajo, tu actitud emprendedora y tus ganas d salir adelante t llevaran al <e9>xito..",0
"#Cancer Hoy querr<e1>s mostrar lo mejor d ti en el trabajo, tu actitud emprendedora y tus ganas d salir adelante t llevaran al <e9>xito.",0
"#Cancer Hoy reinara la armon<ed>a en tu hogar, veras que tener una buena comunicaci<f3>n con tu familia los une cada d<ed>a mas..",0
"#Cancer Hoy reinara la armon<ed>a en tu hogar, veras que tener una buena comunicaci<f3>n con tu familia los une cada d<ed>a mas.",0
"#Cancer Hoy seria bueno que dejaras de so<f1>ar tanto y vieras la realidad que te rodea, en la vida nada es perfecto, piensalo..",0
"#Cancer Hoy seria bueno que dejaras de so<f1>ar tanto y vieras la realidad que te rodea, en la vida nada es perfecto, piensalo...",0
"#Cancer Hoy tus ganas de sobresalir te ayudaran a destacar del resto, llamaras la atenci<f3>n de alguien importante",0
"#Cancer Hoy tus ganas de sobresalir te ayudaran a destacar del resto, llamaras la atenci<f3>n de alguien importante.",0
"#Cancer Hoy volver<e1>s a tener comunicaci<f3>n con una persona que hab<ed>as dejado de ver hace mucho tiempo..",0
"#Cancer Hoy volver<e1>s a tener comunicaci<f3>n con una persona que hab<ed>as dejado de ver hace mucho tiempo...",0
"#C<c1>NCER. Si alguien no ha sido muy claro contigo, no t preocupes; la vida va a ofrecerte otras posibilidades para ser feliz. #hor<f3>scopo",0
"#CAPRICORNIO En el seno familiar emerger<e1> un peque<f1>o conflicto que t<fa> no tienes nada que ver pero te afectar<e1> m<e1>s de lo que piensas.",0
"#Capricornio Hoy buenas vibras te invaden y sales airoso de muchas circunstancias negativas que te han estado molestando..",0
"#Capricornio Hoy buenas vibras te invaden y sales airoso de muchas circunstancias negativas que te han estado molestando.",0
"#Capricornio Hoy busca m<e1>s a fondo sobre lo que te est<e1> haciendo sentir mal ya que no puedes seguir sin solucionar eso..",0
"#Capricornio Hoy busca m<e1>s a fondo sobre lo que te est<e1> haciendo sentir mal ya que no puedes seguir sin solucionar eso.",0
"#Capricornio Hoy deber<e1>s pedir lo que te corresponde por derecho, no dudes en alzar tu voz de protesta ante las injusticias..",0
"#Capricornio Hoy deber<e1>s pedir lo que te corresponde por derecho, no dudes en alzar tu voz de protesta ante las injusticias...",0
"#Capricornio Hoy deja de estar so<f1>ando con cosas que no van a pasar, aunque te sea dificil debes de ver como es todo..",0
"#Capricornio Hoy deja de estar so<f1>ando con cosas que no van a pasar, auqnue te sea dificil debes de ver como es todo",0
"#Capricornio Hoy deja de estar so<f1>ando con cosas que no van a pasar, auqnue te sea dificil debes de ver como es todo.",0
"#Capricornio Hoy no dejes q los malos pensamientos invaden tu cabeza, es mejor desear el bien a esas personas q nos hacen da<f1>o",0
"#Capricornio Hoy no dejes q los malos pensamientos invaden tu cabeza, es mejor desear el bien a esas personas q nos hacen da<f1>o.",0
"#Capricornio Hoy no te olvides de tus sue<f1>os ya que sin ellos no har<e1>s nada y perder<e1>s tu escencia <fa>nica, si crees en ti todo..",0
"#Capricornio Hoy no te olvides de tus sue<f1>os ya que sin ellos no har<e1>s nada y perder<e1>s tu escencia <fa>nica, si crees en ti todo...",0
"#Capricornio Hoy no trates de cambiar la forma de pensar de las personas, puedes orientarlas y aconsejarlas..",0
"#Capricornio Hoy no trates de cambiar la forma de pensar de las personas, puedes orientarlas y aconsejarlas.",0
"#Capricornio Hoy pasa un d<ed>a rodeado por tus seres queridos y compartan momentos gratos, estar<e1>n en uni<f3>n familiar",0
"#Capricornio Hoy pasa un d<ed>a rodeado por tus seres queridos y compartan momentos gratos, estar<e1>n en uni<f3>n familiar...",0
"#Capricornio Hoy q no se te olvide las cosas con las q te has comprometido y no quedes mal, si diste tu palabra debes de cumplir..",0
"#Capricornio Hoy q no se te olvide las cosas con las q te has comprometido y no quedes mal, si diste tu palabra debes de cumplir.",0
"#Capricornio Hoy recuerda que las cosas que no necesitas no las deber<ed>as retener, trata de dejar de lado todo aquello...",0
"#Capricornio Hoy sentir<e1>s presi<f3>n por parte de una persona cercana que no te dejara respirar el d<ed>a de hoy, ponle un pare..",0
"#Capricornio Hoy sentir<e1>s presi<f3>n por parte de una persona cercana que no te dejara respirar el d<ed>a de hoy, ponle un pare.",0
"#Capricornio Hoy si alguien te llamo la atenci<f3>n ponte a pensar el porque, no creas q tu tienes la raz<f3>n de todo ya que no es asi",0
"#Capricornio Hoy si alguien te llamo la atenci<f3>n ponte a pensar el porque, no creas q tu tienes la raz<f3>n de todo ya que no es asi.",0
"#Capricornio Hoy ya no sigas pensando en cosas que te hacen da<f1>o y afectan ya que no llehues a ning<fa>n punto y solo te deprimes",0
"#Capricornio Hoy ya no sigas pensando en cosas que te hacen da<f1>o y afectan ya que no llehues a ning<fa>n punto y solo te deprimes.",0
"#CAPRICORNIO T<fa> tienes el poder de alumbrar tu sendero de nuevo, y si lo haces llegar<e1> la luz a tu vida.",0
"Centros Comerciales en Guayaquil, <e1>reas de impulso, mercadeo, ventas y  atenci<f3>n al cliente, ambos sexos, sin experiencia. Telef: 6012994.",0
"@Charlyzaa8 @LaOtraRadioec @danilourbanodj Jajijjjjjj",0
"Chef necesito con experiencia, trabaje, bajo presi<f3>n. 0987076275.",0
"Chica, chico, oficios varios, tiempo disponible, ganas de trabajar. 0959497141.",0
"Chofer con licencia especial, experiencia en  constructora, minimo 10 a<f1>os. Enviar hoja de vida al correo:  jennifer_plua@hotmail.com",0
"Choferes -  Interesados enviar CV a: pmpconsorcio@gmail.com , llamar al: 0967864219.",0
"Chofer - Para Ford 150 autom<e1>tica. preferible 35- 45 a<f1>os. Curr<ed>culum: jessalva20@gmail.com.",0
"Chofer - Presentarse en: Av. Carlos Julio Arosemena y Las Monjas, gasolinera  Petrolr<ed>os. Horarios de Oficina.",0
"Clientes locales comerciales. recursohumanoecuador@hotmail.com.",0
"RT @Jhonata17811620: @LaOtraRadioec #cobibasquito que tal un buen dia y un saludo aqui a los panas que trabajamos en la noche en fabrica in<U+0085>",0
"RT @Alexitabells: @LaOtraRadioec #cobijasalaire Alexandra Chuquilla 1897",0
"RT @Quinatoa5: @LaOtraRadioec 
#cobijasalaire
Edison Quinatoa 548",0
"RT @ANDRE100PRE: @LaOtraRadioec #cobijasalaire Por favor una entrada para salsa viva Andrea Cifuentes 1718688912",0
"RT @FerLeiva8: @LaOtraRadioec #cobijasalaire que tengan un lindo d<ed>a y un Saludo para Alan y Fer que est<e1>n alistandose  para ir al vacacion<U+0085>",0
"RT @Digirisq: @LaOtraRadioec #cobijasalaire salsa viva Digna quelal 1721402020 saludos a todos buen programa",0
"RT @jDarmix: @LaOtraRadioec  #cobijasAlaire ..un saludo muy especial para mi esposa dina yanacallo que lo amo.. en pifo..y para ustedes un<U+0085>",0
"RT @dimiquita: @LaOtraRadioec 
#CobijasQuito 
Alexandra Trujillo
539",0
"RT @dimiquita: @LaOtraRadioec 
@danilourbanodj 
#CobijasQuito 
Alexandra Trujillo 939
Excelente programa chic@s <ed><U+00A0><U+00BD><ed><U+00B8><U+0099>",0
"RT @dimiquita: @LaOtraRadioec 
#CobijasQuito Alexandra Trujillo 939 
Quiero salsa viva <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",0
"RT @AndyPagllacho: @LaOtraRadioec 
# cobijas quito. Buen dia a todos xfa un saludo a mi ni<f1>o hermozo Marco Antonio Pineida x ser un buen hi<U+0085>",0
"RT @soffy_ldu: @LaOtraRadioec #CobijasQuito 
Deseo participar por el pase de cortes<ed>a #SalsaViva mi nombre es Sof<ed>a Vela <fa>ltimos d<ed>gitos 279",0
"RT @soffy_ldu: @LaOtraRadioec #CobijasQuito 
Deseo participar por el pase de cortes<ed>a #SalsaViva mi nombre Sof<ed>a Vela <fa>ltimos d<ed>gitos 279",0
"RT @Digirisq: @LaOtraRadioec #cobijasquito  digna quelal 1721402020",0
"RT @thedavidfather: @LaOtraRadioec #cobijasquito
Doctor benito un saludo para el tanquero cl1 full sintonia",0
"RT @fabianitasr: @LaOtraRadioec #cobijasquito fabian itas 0401535281",0
"RT @fabianitasr: @LaOtraRadioec #cobijasquito  Fabian Itas 0401535281",0
"RT @JuanCDomnguez1: @LaOtraRadioec #cobijasquito juan dominguez 112",0
"RT @Cinthycsb94: #cobijasquito @LaOtraRadioec mi nombre Cinthya Rodriguez 941",0
"#cobijasquito @LaOtraRadioec Salsa viva <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> Lore D<ed>as CI2716... <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",0
"RT @AlexaRiera67: #cobijasquito @LaOtraRadioec #SalsaViva mi nombre Alexandra Riera CI 441",0
"RT @Cinthycsb94: #cobijasquito @LaOtraRadioec #salsaviva mi nombre Cinthya Rodriguez ci 941",0
"RT @2011_hotmailcom: #cobijasquito @LaOtraRadioec #salsaviva Steven Sambache ......227",0
"RT @PatriciaJuradAg: #cobijasquito @LaOtraRadioec Titulo de la canci<f3>n: Qu<e9> habr<ed>a sido de mi.
Nombre: Patricia Jurado CI: 649",0
"RT @pato_javier: @LaOtraRadioec  #cobijasQuito Patricio Salazar 3931",0
"RT @maritagiss: @LaOtraRadioec #cobijasquito #salsaviva  392",0
"RT @Alexitabells: @LaOtraRadioec #cobijasquito salsa viva Alexandra Chuquilla 1897",0
"RT @dimiquita: @LaOtraRadioec 
#CobijasQuito 
Salsa viva 
Alexandra Trujillo 
939 <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083>",0
"RT @dimiquita: @LaOtraRadioec 
@danilourbanodj 
#CobijasQuito 
#SalsaViva 
Alexandra Trujillo 
939 Excelente programa <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0
"RT @cristianoycris: @LaOtraRadioec #cobijasQuito Salsa viva Christian Cansig<f1>a d<ed>gitos 342 felicitaciones sigan adelante",0
"RT @suareztrash: @LaOtraRadioec #cobijasquito salsa viva Cristhian Su<e1>rez 990",0
"RT @CristianEdison9: @LaOtraRadioec  #CobijasQuito  #SalsaViva Cristian Lema, C.I. *******654.",0
"RT @KATYBSB4EVER: @LaOtraRadioec #cobijasquito #salsaviva 036 deseo mucho las entradas amigos",0
"RT @Digirisq: @LaOtraRadioec #cobijasquito salsa viva  digna Quelal 1721402020",0
"RT @Digirisq: @LaOtraRadioec #cobijasquito salsa viva Digna Quelal 1721402020",0
"RT @dimiquita: @LaOtraRadioec 
#CobijasQuito 
Salsa viva <ed><U+00A0><U+00BD><ed><U+00B9><U+0086>
Alexandra Trujillo 939",0
"RT @dimiquita: @LaOtraRadioec 
#CobijasQuito 
Salsa viva <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Alexandra Trujillo 939",0
"RT @Klebermau1: @LaOtraRadioec  #cobijasquito Salsa Viva <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> Kleber Toaquiza",0
"RT @AlexGutierrez42: #cobijasquito #SalsaViva <e9>xitos muchachos de @LaOtraRadioec Alex Gutierrez 073 gracias por alegrarnos  la ma<f1>ana <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>",0
"RT @fabianitasr: @LaOtraRadioec #cobijasquito salsa viva fabian itas 0401535281",0
"RT @fabianitasr: @LaOtraRadioec #cobijasquito salsa viva fabian itas 0401535281 saludos a todos en la radio buen programa",0
"RT @JuanCDomnguez1: @LaOtraRadioec #cobijasquito salsa viva Juan Dom<ed>nguez 112 https://t.co/hdhUN8RmoR",0
"RT @KATYBSB4EVER: @LaOtraRadioec  #cobijasquito 036 #salsaviva Katherine Y<e9>pez deseo mucho las entradas muchachos <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0
"RT @AlexGutierrez42: #cobijasquito #Salsaviva @LaOtraRadioec  siempre en compa<f1><ed>a de la numero 1 Alex Gutierrez 073 saludos",0
"RT @Madelitodonoso: @LaOtraRadioec #cobijasquito salsaviva Madelein donoso 308",0
"RT @Digirisq: @LaOtraRadioec #cobijasquito salsa viva mi nombre digna quelal 1721402020",0
"RT @Robertcarlos1: @LaOtraRadioec #cobijasquito salsa viva mi nombre es Roberto Constante mi CI 457",0
"RT @pato_javier: @LaOtraRadioec  #CobijasQuito #SalsaViva Patricio Salazar 931",0
"RT @fabianitasr: @LaOtraRadioec #cobijasquito salsa viva saludos a todos pongale sabor mi nombre fabian itas 0401535281",0
"RT @edwinbilana: @LaOtraRadioec #cobijasquito salsa viva soy edwin bila<f1>a 457",0
"RT @2011_hotmailcom: @LaOtraRadioec #cobijasquito #salsaviva Steven Sambache ........227",0
"RT @224Lorens: @LaOtraRadioec#cobijasquito Sandra Guerra 797",0
"Cocinera -  (Presentarse en el lugar). Garzota 2da. Etapa, mz 108 solar 13- 14 diagonal a Transportre Ecuador. Traer Curr<ed>culum Vitae.",0
"Colegio zona norte de Gye necesita profesor. Enviar curr<ed>culum: educadoresprofesionales@hotmail.com.",0
"Colegio zona norte necesita. Enviar curr<ed>culum: educadoresprofesionales@hotmail.com.",0
"Comerciales experencia puerta a puerta, ofrecemos ingreso fijo,  comisiones, bonos. Entrevistas Av. Francisco Bolo<f1>a 701, atr<e1>s  Policentro.",0
"Comercializadora - Enviar CV con foto: profesionalesquimicosgye@hotmail.com..",0
"Comisionista, disponible para viajar. Dejar Curr<ed>culum Vitae en: Chimborazo 1047 y Ayacucho <f3> en Col<f3>n 405- 407 y Chile.",0
"Comisionista, que este activo en cualquier empresa, l<ed>nea ferretera,  experiencia ciudad, Santa Elena. 0991-898627; rec.humanos62@gmail.com.",0
"Comisionistas, Atenci<f3>n al cliente, hombres/ mujeres, experiencia no indispensable. ventasycontrol@gmail.com.",0
"Comisionistas. Puerta a puerta se solicita para venta de colchones. 0982-857611.",0
"Compa<f1><ed>a China requiere para proyecto Manab<ed> todas las <e1>reas. constructora.hou@gmail.com Whatsapp: 0993072036.",0
"Compa<f1><ed>a Global Internacional busca, sin experiencia en ventas medio tiempo. Interesados llamar: 0986255761.",0
"Compa<f1><ed>a requiere contratar Operador Portacontenedores con experiencia y  Asistente de Operaciones  - Interesados: rrhh@citikold.com.",0
"Compa<f1><ed>a requiere, Servicio al cliente, medio tiempo/ completo, Interesado: anabela_andrade@outlook.es.",0
"Compa<f1><ed>a requiere servicio al cliente, medio tiempo/ completo. Interesados: norma_teran@outlook.com.",0
"Composturero para taller de calzado. Informes: 0959948385.",0
"Compudigital. 5116116, 2286172, ventascompudigital2001@hotmail.com.",0
"Con auto propio para entregas a domicilio. E-mail: loorced.82@hotmail.com.",0
"Con conocimientos de Abstracto, Sociales, Qu<ed>mica, Ingl<e9>s, para Centro Capacitaci<f3>n. Garaicoa 919 V<e9>lez, piso dos.",0
"Con experiencia. Documentos en regla y recomendaciones laborales. Presentarse: Venezuela 407 Chile.",0
"Con experiencia en m<e1>quinas, overlock, recta, recubridora, sector Esteros. Informes: 0982-655381.",0
"Con experiencia en P<e1>ginas Web, Redes Sociales, E-mailing, Google ADS. info@teilensystem.com.",0
"Con experiencia en Pasteleria. Informes: 0967867381. Enviar curriculum a: luciajibaja@hotmail.com.",0
"Con experiencia m<e1>quinas industriales, recta, overlock, ropa damas,  excelentes ingresos. Garzota Mz 29 villa 11 *  095-9991929.",0
"Con experiencia, Posilleros 1/2 tiempo, Coffee&amp;Lunch local 100 World Trade Center/Malec<f3>n 2000 Galer<ed>a B local 30.",0
"Con experiencia: Torneros, Fresadores. Enviar curr<ed>culum: metalcerna@hotmail.com.",0
"Con experiencia un a<f1>o para hospitales, adjuntar certificado  hospitalario, limpieza general, curriculum. Rumichaca 170 y Piedrahita.",0
"Con experiencia un a<f1>o para hospitales,  bachilleres y no. Horario 08:00 a 12:30. Rumichaca 170 y Piedrahita.",0
"Con experiencia y manejo de sistemas operativos, para ropa de dama. Pedir cita al: 0999-542549.",0
"Con experiencia y recomendaciones. Negocio dietas a domicilio. Informes: 2-839011.",0
"Con ganas de trabajar, preferible 20- 24 a<f1>os. Llamar al: 6-009235.",0
"Conocimientos: computacion, con experiencia y licencia. mariuxiycaza@hotmail.com; 0996-003094. Cdla. Miraflores.",0
"Conocimientos en manejo de programas de dise<f1>o gr<e1>fico. Excelente sueldo  y beneficios de ley. (04)2-801404; (04)2-801405",0
"Consultas, juicios, divorcios, herencias, alimentos, laboral, civil. 0997-174125.",0
"Contabilidad, con experiencia. Guaranda 1304 Letamendi.",0
"Contabilidad y tarea administrativa. Enviar curriculum: rrhhcelltronik@gmail.com.",0
"Contabilidad y Ventas. Presentarse en Aguirre 1316 y Machala (Best Service) de lunes a s<e1>bado.",0
"Contables. Enviar hoja de vida al correo: contable@oneclassecuador.com.ec whidrovo@gmail.com.",0
"Contador - Avda. Las Am<e9>ricas 601 y calle 6ta., esquina, frente a Ecuavia. Contrataci<f3>n inmediata.",0
"Contador - Con experiencia, disponibilidad inmediata de preferencia soltera. Correo: talentohumano489@gmail.com.",0
"Contador - Sexo: Masculino. Enviar hoja de vida al correo: rhumano.vacantes@gmail.com.",0
"Contestando tel<e9>fonos publicidad 520.oo promedio (sin expenriencia) Fanny 0994595800 (04)2560977 <U+00A1><U+00A1>Inmediato!!.",0
"Contestando tel<e9>fonos publicidad. 520,oo promedio (sin experiencia) 0959-113001, (04)2560977 <ed><ed>Alexandra!!.",0
